"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"141","1992-03-31",7.4,-3.24448913871784,0.172413835814034,3.89360789830058,0.649118759582734,-0.707053718189954
"142","1992-06-30",7.8,-2.78516030135669,1.62327357618191,3.50149574271315,0.716335441356453,-0.411127066034922
"143","1992-09-30",7.6,-2.38554532981772,0,3.09678588139841,0.711240551580694,0.134924739778342
"144","1992-12-31",7.4,-2.15216257341451,-0.339558900113879,2.99902719711829,0.84686462370378,-0.643479211834475
"145","1993-03-31",7,-2.29536689744252,0.931026615109598,2.9956498712745,0.700282973831978,-0.394624118063547
"146","1993-06-30",7,-2.25889516304305,0.671706975594333,2.95430825761296,0.695413094569908,-0.651845098276738
"147","1993-09-30",6.7,-2.46629171428692,-0.671706975594333,2.95021937836182,0.483927664074901,-0.16265481160822
"148","1993-12-31",6.5,-2.00208658109045,-0.0842815051997015,2.89464314164087,0.892556560550428,-0.0756323314377028
"149","1994-03-31",6.5,-2.31146641271041,0.923212600030254,2.85679837084176,0.545331958131356,-0.402660481685402
"150","1994-06-30",6.1,-2.22505058161899,0.666114036678156,2.76742479255518,0.542374210936192,-0.653742338882779
"151","1994-09-30",5.9,-1.70288859721777,0.414079266603196,2.64502208005681,0.942133482839047,0.96508186956541
"152","1994-12-31",5.5,-2.15959563469879,0.741049089048484,2.69399904412593,0.534403409427142,0.111010189197103
"153","1995-03-31",5.4,-1.91184222560086,1.62737521478702,2.64201473620256,0.730172510601701,-1.10197113877
"154","1995-06-30",5.6,-1.88446036961061,1.12360732669261,2.67497832032193,0.790517950711322,0.171403665637015
"155","1995-09-30",5.6,-2.34997161918431,-0.0798403236024647,2.80823756029351,0.458265941109204,-0.88887683491663
"156","1995-12-31",5.6,-2.18480464202206,0.39856569302037,2.7059784601416,0.521173818119536,-0.128651905783883
"157","1996-03-31",5.5,-1.6556811724981,0.555336611655566,2.68995024994361,1.0342690774455,0.961487111737114
"158","1996-06-30",5.3,-1.93499426907033,1.25787822068597,2.70373604333898,0.768741774268644,0.649247110070306
"159","1996-09-30",5.2,-2.01390739697813,0.156128056695248,2.6500418576799,0.636134460701765,-0.106872889556087
"160","1996-12-31",5.4,-1.8779375498766,0.69957533660272,2.76178168735142,0.883844137474821,1.37903709594873
"161","1997-03-31",5.2,-2.52848669584533,-1.40407922892356,2.96749649468866,0.439009798843326,-0.626338305767149
"162","1997-06-30",5,-2.6983722104559,-0.0785854657339158,2.94837234066441,0.250000130208505,-1.36827164305728
